,label,text
5536,1,מתבייש בך שאתה הנשיא שלי . חשבתי שיש בך קצת יותר כבוד וזיקה למורשת היהודית .
5537,0,בהצלחה רבה !
5538,0,מזל טוב לעם ישראל שהנשיא העשירי שנבחר הוא ראובן ריבלין ... כבוד והערכה לאדם הזה . בהצלחה אדוני הנשיא !
5539,0,התחלה טובה !!!
5540,0,שבת שלום אדוני הנשיא
5541,0,מקסים 
5542,0,אחלה נשיא רובי ....
5543,1,מזל שאף אחד לא באמת מקשיב למוסד הנשיאות
5544,1,אני בשוק בהלם המומה אף אחד לא יצליח להיכנס לנעליו של מר שמעון פרס וריבלין אתה מאוד מאכזב
5545,0, כבוד הנשיא  תודה רבה כל פעם מחדש ! 
5546,0,כבוד הנשיא . אפילו ביקורך המוזר בביתו של דרעי לא יפגום כהוא זה באהבתי והערצתי אליך . בהערכה .
5547,1, בושה  גועל נפש ואכזבה . נשיא שמעודד התבוללות . 
5548,0,כל הכבוד
5549,0, ואתה אדוני הנשיא  לך לנכדותיך ונכדיך ותהנה עמם 
5550,0,לא מכירה אותך כל כך מהפעם הראשונה שראיתי אותך האמנתי בך
5551,0, יהי זכרו ברוך  ? אין נחמה ! 
5552,0,המשך-ובמיוחד היום לאחר שנודע הפרשה של מאיר שטרית .
5553,0,הלב דומע . ולך כב' הנשיא אני מוסרת את הערכתי על השתתפותך בהלוויתו של הילד המקסים הזה .
5554,1,וכי למה לא מראים גם את קולו של אבאי הכלה בשיברון לב מתחננן שביתו לא תיתבולל ? זו גזענות שמראים רק צד אחד דל המטבע !
5555,1,טעית ובגדול !
5556,0,נשיאנו - ראובן ריבלין !! מהו נשיא ? אדם מורם מעם ? אדם בעל תארים רבים ? אדם מכובד ? אדם הספון בטרקלינים של שועי עולם ?
5557,0,חבל שמישהו סופר את ביבי
5558,0,בהצלחה לנו בעזרתך כבוד נשיא המדינה
5559,0,שבת שלום ומבורך לרובי ריבלין .
5560,1,ומה עם ביטחון שמעתה על זה הנשיא מדינת בלוף
5561,0,הנשיא הבא של מדינת ישראל בעזרת השם !
5562,0, אדוני הנשיא  משפחת בנישתי אורלי  דורון  עמית  מאיה ונועם מאחלים לך הצלחה בתפקידך החדש . 
5563,0,מרגשש לבנאדם מדהים כמו רוביי מגיע להיות נשיא ולא לשום מנווול אחר
5564,1,ואני בטוח שלא אני וגם לא הנשיא שלנו בעד התבוללות .
5565,0,אוהבים אותך אדוני הנשיא
5566,1,מאוכז ממך ומההבטאות חסרת מחשבה אתה לא הנשיא שלי
5567,0,ברכותיי ! עלה והצלח אתה הבחירה הכי נכונה !!!!!!!!!!
5568,0,בגדול
5569,0,תבורך טפותתחזק
5570,1,הגיע הזמן לטפל יסודי בחמס כי נמאס !!!
5571,1,עאלק נשיא לנהל את המזנון בכנסת אתה מתאים שהנכדות שלך יתחתנו עם ערבי נראה איך היית מגיב אפס
5572,0, כל כך הרבה תגובות מזעזעות שמביישות את ישראל וכל ישראלי באשר הוא  חבל ... 
5573,0,מהממת .
5574,0,נשמה קטנה ומתוקה יהי זכרו ברוך ... הלב נשבר ..
5575,0,בהצלחה מרבנים
5576,0,יפה !
5577,1,איך נפש יהודיה מוסרת את עצמה לערבי איך ?????
5578,0,רק רובי לנשיאות הכי מתאים
5579,1, צר לנו לאכזב אותך  אך אנחנו לא מאמינים למחבלים עם חליפה ועניבה !!! נתנו להם פעם אחת נפתח להם התיאבון : ( לא עוד ..... 
5580,1,חבל שאי אפשר לעשות דיסלייק .
5581,1,יש פתגם עתיק שאומר ש .... מים ושמן לא מתערבבים אך פעם !
5582,0,שבת שלום כבוד הנשיא . מדוע לא מראים את ביקוריך בטלביזיה ? את פרס כבר היו מראים מלעלה למטה מצד לצד ובכל האלכסונים !
5583,0, אני מאד אוהבת את המסר שלך  זה צריך להפוך לחלום של כולנו . 
5584,0,רובי אין יותר ראוי ממך !!. כמה מדהים זה יהיה אם וכאשר ביתר ירושלים תניף גביע ואתה תהייה שם . עלה והצלח .
5585,0, רובי יקר  ראוי ראוי ראוי ..... 
5586,1,לא חשבתי בחיים שלי שהנשיא של מדינת ישראל יתמוך בהתבוללות היום אני מתבייש במוסד הנשיאות אני מעדיף את קצב על פניך
5587,0, אדוני הנשיא בהצלחה בתפקיד  אני לומר לך שאתה דומה שתי טיפות לאחי הבכור !! 
5588,0,בהצלחה !! אתה איש יקר
5589,0,איש מיוחד מאוד עלה והצלח !!
5590,0,יחי יחי יחי נשיא מדינת ישראל .
5591,0,כל מה שקורה הוא תמיד לטובה !!!!
5592,0,איזה מתוקה ... חג שמח לנשיא הבא של מדינת ישראל.אוהבים אותך ותומכים בך עד לניצחון !
5593,1,ריבלין אכזבת לא מתפלא עליך מנסה להתחבב חבל
5594,1, כבוד הנשיא  חמלה ??? דם זה החמצן של הרוצחים השפלים הללו ... 
5595,1,גם בעד אוכל לא כשר..נשיא אלק חחחח
5596,1,יאללה חבורת צבועים
5597,0,קשה לעכל . יהיה זכרו ברוך
5598,1, אם המצב היה אפוך  מוסלמית ישראלית היתה מעונינת להתחתן עם יהודי האם היתה הסכמה ממהמגזר המסולמי בארץ . בהחלט לא . 
5599,0,יישר כח איש יקר .
5600,0,תבורך ותהנה כי באמת מגיע לך
5601,0,המון הצלחה אין על מה להתאכזב עשית מעל ומעבר ואתה אדם מאוד מוערך תאמין לי שרק הרווחת .
5602,1,מי יציל את מורל אחרי שמוחמד הזה יחטיף לה מכות ?? רק האנשים שהפגינו נגדם ..
5603,0,יפה ונכון אמרת שמעון מיארה אין לי מה להוסיף ארשה לעצמי להגיד שדיברת פה גם בשבילי ועוד בטוח בשביל רבים !
5604,0,שתזכה לעוד שנים רבות של נחת מכל נכדיך .
5605,0, האיש הנכון במקום הנכון  חזק וברוך 
5606,1,בושה של נשיא !
5607,0,שבת שלום ומבורך ....
5608,0,מר רובי ריבלין אנו שמחים בשבילך אשריך !!!!! שתיזכה לחיים ארוכים ! אמן !
5609,0,ישר כוח נשיאנו הרבה בריאות מקווה לבוא ולברך אותך כשאשוב לישראל
5610,1,ואני מאוד ימנית ..
5611,0,תהיה נשיא 10
5612,0, רובי  צלחת את הרובי קון 
5613,0, מאחל לזוג הטרי הרבה אהבה ושקט  תמיד קשה ללכת בדרך הבודדה חיזקו ואימצו תמיד יהיה לכם אחד את השני  הרבה אהבה לכם שחר 
5614,0,נשמה טובה אתה יש כוח על דבריך
5615,0,איזה כיף להגיד שבת טובה לנשיאנו רובי ריבלין היקר אין לי ספק שתאחד את העם סביבך העם איתך
5616,0,פשוט כואב הלב ... נסיך קטן
5617,1,חבל ... הערכתי אותך לפני שכתבת את הסטטוס .. עכשיו הכל אחרת
5618,0,שיהיה בריא
5619,0,גברת ראשונה אמיתית . מחר זה קורה !!!
5620,0,אתה איש מקסים
5621,0,אתה חביב מלח הארץ עוד נותר . מנהיג . אפשר להיות העוזרת שלך ?
5622,1, רגיש  לא רגשן . תקן בבקשה ! 
5623,0,מזל טוב ענקי לנשיא המדינה שלי
5624,0, אדוני הנשיא !!! מאז בריאת העולם ועד ימינו טרם השכלנו ואין בנו את הדברה ואבתה לרעך כמוך .  
5625,0,איזה מתוק הצלם הצעיר
5626,0,רובי אתה אח
5627,0,שבת שלום
5628,0, תודה כבוד הנשיא שהארת פינה חשוכה בחיינו  תודה על שאתה פועל לאחדות בתוך העם !!! הצלח בדרכך !! 
5629,0,יש כאן תגובות של אנשים שלא שמעו על חוקי נירנברג . ניסו את זה כבר . עלינו .
5630,0,לבכות
5631,1,זייפת בגדול מר רובי ריבלין עם ישראל חי
5632,0,הרבה נחת מהנכדים ...
5633,1,שהנכדה שלך תתחתן עם הנכד של ארדואן חתיכת פח אשפה אנחנו יהודים יאהבל !!!!
5634,1,שילד בן 4 משלם מחיר מלחמה .... אותי זה פירק  די רוצים לגדול בשקט ...
5635,0,עצוב מאד הלב נשבר
5636,1,אני חושבת שהתערבות יתר בחתונת הזוג מחזקת את התופעה להתבוללות כי זו החתונה הכי מתוקשרת בעולם
5637,1,שהנכדה שלך תתחתן עם הנכד של ארדואן חתיכת פח אשפה אנחנו יהודים יאהבל !!!!
5638,1, יאללה רובי כולם יודעים שזה לא דעתך האמיתית  די להתיפייף ולשחק אותה ליברל גם בזה !!!! 
5639,0,יחי יחי יחי מלך ישראל הבא ... איש של אמת .. עם ישראל זקוק לאדם כמוך .
5640,1,תתבייש לך אדוני הנשיא אתה עוקר את התורה !!! תתבייש
5641,0,טוב שהתעוררת ...
5642,0, אמן שייתגשם החלום  שבת שלום כבוד הנשיא .. 
5643,0,כמה כואב !!!
5644,0,כואב הלב
5645,0,הנשיא הבא שלי שלנו בע ״ ה
5646,1,רובי נראה לי שהתיישבת בטעות על כיסא הנשיא כי לפי דעתי היית צריך להתרווח לך על כיסא ראש הממשלה .
5647,0,בעיקר את השמאל ...
5648,1,אתה לא הנשיא שלי . מי שנבחר בקולות השמאל והערבים הוא בוגד .
5649,0,זה מזכיר לי קצת תוכנית שהטרדת את חברך שם חחחחחחחחחחחחחח עם תמונות של הנכדים שלך !
5650,0,שישובו בשלום - כולנו מתפללים ומחזקים את ידי המשפחות - אמן
5651,0,הלב מת ונשבר ...
5652,0,מחזירים אהבה ! בהצלחה לכבודו .
5653,0," עד 120 הרבה אושר ובריאות . איש ירושלים . הנשיא הבא של ישראל ואשת הנשיא ב""ה . "
5654,0,בהצלחה איש יקר ואהוב
5655,1,ריבלין שכח שכאשר ערבי מגיע להישג כלשהו הוא מיד מכריז על עצמו פלסטינאי ...
5656,0,אמן
5657,0,איריס התבלבלת .. בגלל הצניעות שלו הוא אהוב העם . מה רע בתיבת הדאר ..... שבת שלום לכבוד הנשיא ולך כמובן ....
5658,0,אשקלון אתך אדון ריבלין היקר !!!
5659,0,כל אדם יכול לחיות כראות עיניו . ממש צודק נשיאנו החדש .
5660,0,רוב נחת .
5661,0,בהצלחה הדרך החדשה !
5662,1,די תפסיק עם זיבולי המוח שלך עכשיו אני מבין למה נתניהו לא רצה בך . אתה לקקן לא יותר מזה .
5663,0,הלב מסרב לקבל את לקחיתם של פרחים קטנים שלא הספיקו לפרוח ולשמוח יהי זכרו ברוך נשמה יקרה ו מיוחדת . לבי נקרע
5664,0,זאת היא אהבת אמת
5665,0,ברכות חמות לנשיא הנבחר ותודה גדולה לכבוד הנשיא פרס
5666,0,אנחנו מקוים לראות אץ רובי בביץ הנשיא זה מקוצו ועפ ישראל נועד לאדם ערכי כל כך ברכה והצלחה אוהבים מאד הדגניים מקריץ אתא
5667,1,ריבלין שכח שכאשר ערבי מגיע להישג כלשהו הוא מיד מכריז על עצמו פלסטינאי ...
5668,0,ילד מתוק בלתי נתפס ! כאב לב ! יהי זיכרו ברוך ת.נ.צ.ב.ה
5669,1,בושה
5670,0,כבוד הנשיא - מאחלת הצלחה אדירה בתפקידך הרם . כמה אני שמחה שנבחרת .
5671,0,אין כמו סבאים נכון בהוד
5672,1,רובי מאז שהפכת לנשיא שיניתה את כל העקרונות שלך
5673,0,אוהבים אותך כבוד הנשיא
5674,0,אדוני הנשיא חייבת להודות שגיליתי אותך מחדש . שאפו על האמירה נגד גזענות . ובכלל שבת מבורכת לך ולכולנו .
5675,0,מזדהה..גם אני סיימתי לימודים בפקולטה הזאת .. למדתי מאוקטובר 1993 ועד תחילת 1997 .. מזדהה ..
5676,0,איזה ילד מאמי ... עצובב
5677,0,שבת שלום נשיא אהוב שלנו .
5678,0,כל הכבוד לנשיא שלנו !
5679,0,הלב נקרע
5680,0,צודק זו זכותה המלאה אפילו שאני לא הייתי רוצה שזה יקרה בביתי אבל זו !! זכותה המלאה .
5681,0, נחמה  גם את האישה מספר אחת ! 
5682,0, מעריצה אותך סבא מדהים  תמיד עם חיוך על פניך  כיף לעם שיש נשיא כמוך 
5683,0,שאלוהים יתן לך כוח
5684,0, כבוד הנשיא  איחוליי שתרווה נחת ממשפחתך ומנכדך  אשרינו שזכינו בנשיא כמותך עלה והצליח !. 
5685,0,נקמת דם ילד קטן עוד לא ברא השטן
5686,0,הנשיא מקבל דואר למרות השביתות ?
5687,1,רובי בחרת להיות נשיא למה אנחנו צריכים לסבול יותר ממה שסובלים כבוד הנשיא
5688,1,גיבור וירטואלי .
5689,0,ישר כוחך כבוד הנשיא . מי יתן ותפילותינו-תפילותיך יענו במהרה ושבו בנים לגבולם
5690,0, אשה אהובה ותומכת  ומשפחה חמה  מהווים חומה בצורה נגד כל קושי וצרה 
5691,1,קח מגרסה גרוס את כולם זרוק למזבלה
5692,0,העיקר לא להפריע למחמוד ומורל להקים קן של אוהבים אה מר ריבלין .. תתפטר !
5693,0,גם לך איש יקר שבת שלום
5694,0,אני באופן אישי מאוד שמחה
5695,0,עצוב
5696,0,כל מילה בסלע
5697,0,יפה כמו אמא שלה 
5698,0, כל הכבוד  אכן מדינה דמוקרטית ולכל אחד מאיתנו זכות הבחירה  וכן הזכות לחיות ים מי שהוא חפץ . 
5699,1,מה אתה הייתה עושה עם זה היה הנכד שלך ?
5700,1,מעניין איך היית מגיב לו בתך היתה מתחתנת עם ערבי .....
5701,1,חלילה !! אתה מוציא לי מילים מהפה גל !! איפה אתה שרשומה המילה גראס ?! תזהר במה שאתה רושם !!
5702,0, חייבים לסגור את העמותה הזאת . הם נוראים  גם כשאין להם פייס עושים דברים איומים ומשבשים לבני נוער את המוחות . 
5703,1, בושה למדינת ישראל נשיא כמוך . אם הבת שלך הייתה מתחתנת עם ערבי בטוח לא היית מדבר ככה  וחבל שלא כך . 
5704,0,שבת שלום כבוד הנשיא
5705,0," מאוד שמחה שאתה הוא זה המכהן בתפקיד . שבת של שלום לך ולכל ב""ב "
5706,1,ושזורקים בקבוקי תבערה לעברנו ואבנים ? לא חשבת על חוק להוציא אתם מחוץ לחוק ? את המתפרעים או שאתה נטפל רק ליהודים ?
5707,0,אמן תבורך מפי עליון
5708,0, רובי נשיאנו האהוב  שבת שלום . 
5709,0,כל הכבוד לנשיא מילים כדרבנות
5710,1,אין ספק שלגזענות אין מקום בכדורגל אבל האם היו אוהדי בית ״ ר שאותה אתה אוהד האם גם היית מגנה זאת ?
5711,1, יאללה רובי כולם יודעים שזה לא דעתך האמיתית  די להתיפייף ולשחק אותה ליברל גם בזה !!!! 
5712,0,כאב לב אמיתי !!! לא יאןמן כמה שזה לא נתפס ועצוב
5713,0,שבת שלום ומבורך
5714,0,עלה והצלח
5715,0,כבוד הנשיא !
5716,0,הלוואי שהייתה לי ההזדמנות לפגוש את מרטין לאתר קינג . בן אדם מדהים ואמיץ
5717,1,זבוטינסקי ? זבוטינסקי ? זבוטינסקי ???
5718,0,כמה כמה כמה עצוב ! הלב נקרע !
5719,0, רוביק יקר  ברכותי לך ולנכדותיך  חופש נעים ובטוח . ליבי דואב על הרצח השפל של שלושת הנערים הי'ד . 
5720,0,למה לא לקנות בית טיפה יותר חדש ? או לפחות לשפץ את תיבת הדואר ? צניעות לא אומר בהכרח סגפנות .
5721,0,מוסד של כיבודים בזבוז משווה
5722,0,מזל טוב לך כבוד הנשיא בהצלחה בהמשך הדרך
5723,0,צודק !!!
5724,0,יש לנו שוליים צרים שהכאב מהקיצוניים של המוסלמים ( שלא מגונים ממנהיגהם גורם להתפרץ ) ו
5725,0,אמן והלוואי שעכשיו אנו בתהליך גבוה של בנית הבית השלישי בעה
5726,1,הכי קל ללכת לקיצון לעזאזל יותר קשה להישאר שפוי .
5727,0,ברכות חמות להצלחה .
5728,0,אמן !!! אין כמוך ריבלין !!!
5729,0,אמן
5730,0,יופינו הוא באחדותינו . על כן כולנו נצא נגד ההסתות והקריאות הגזעניות . לא עוד .
5731,0,מלאך קטן . שלא נדע . כמה עצוב .
5732,0,יישר כוח על תגובתך .
5733,0, מצטרף לקריאה  ומתבייש שיש לקבוצה שאותה אני אוהד קבוצה של אוהדים מגעילים ודוחים פרחחים לכו הביתה !!! 
5734,1,מטומטם מי שברה אותח פאלאס.בדוק חמר .
5735,1,תפסיק ללקק לערבים יותר חשוב
5736,0,תודה על הקול השפוי .
5737,0,בהצלחה חבל שהעם לא בוחר .
5738,0,כל כך כואב וכל כך עצוב : - (
5739,0,שבת שלום עם תקוה לשלומם של הנערים .
5740,0, כל הכבוד  איש יקר ! המון הצלחה  בתפקידך החדש . וכמובן  גם אני חתומה . כבר 12 שנה ! גאה להחזיק  בכרטיס הירוק . 
5741,1,תתבייש לך לעודד התבוללות במדינה ששנים חלמנו עליה . איכס .
5742,1," הי""ד "
5743,0,הלואי והצניעות הזו - שהעם כה משתוקק לה - תמשך !
5744,0,יחי הנשיא שלנו .
5745,0,כל הכבוד לכבוד הנשיא הפועל למען סובלנות במדינה . צריך לא להרפות ולהמשיך לפעול עד שהחלום יתגשם ! זה תלוי רק בנו .
5746,1,התבוללות כבוד הנשיא צר לי שאלה דעותיך ואתה שיצאתה ממשפחת רבנים נותן יד לדבר במקום לגנות זאת ללא אלימות
5747,0,כבוד הנשיא אתה השראה !
5748,0,המון הצלחה - מתמודד ראוי ובחירה הכי נכונה לעם !
5749,0,יש לנו נשיא מענטש
5750,0,חיוך של נכד זה חיוך מעומק הלב .... שתמיד יחזק אותך !
5751,0,אמן
5752,0,רובי ריבלין אתה אחלה בהצלחה
5753,0,חזק וברוך כבוד הנשיא
5754,0,חג שמח !!
5755,1,כבוד הנשיא טוב שתשמור על כבודך ותתרחק מכל השמאל ההזוי
5756,0,זו הדרך כבוד לטבע
5757,0," יחי מידינת ישראל ויאללה בית""ר "
5758,0,הצלחתך-הצלחתנו !
5759,0,האיש המתאים בזמן המתאים .
5760,0,איזה נשיא חמוד אתה ! מפתיע כל פעם מחדש ! תמשיך לזרוע זרעים של אהבה
5761,0,מזל טוב ובהצלחה.אוהבים אותך וגאים.משפחת גרונדמן
5762,0,מזל טובבבבבבבבב עלה והצלח
5763,1,למה יש 2 נשיאים . אתה בא . וגם פרס ?
5764,0,ככ עצוב ממש קורע לב יהיה זכרו ברוך 
5765,0,הלוואי והיו כמוך עוד רבים .... דרך צלחה ..
5766,0," חג שבועות שמח למשפ' ריבלין . בשנה הבאה בע""ה אוכל להוסיף את התואר לאיחולים "
5767,0,נורא !!
5768,1,חבל שלא הופעת בטלוויזיה להופיע דורש יותר עומץ
5769,0,אמן בעה כבוד הנשיא אתה אוהב מאוד את ירושלים הלואי בעה יבנה בית המיקדש
5770,0,יהי זכרו ברוך ! כמה שהלב נקרע לחתיכות קטנות !!! מלאך קטן 
5771,0,עצוב עצוב עצוב
5772,1,לך לעזזאל גם אתה מה אתה מחפש להיות ליבראלי על חשבון היהדות שהולכת ונקחדת עם אנשים כמוך
5773,0,קשה לראות את התמונה ולהאמין שהיפיוף הזה איננו
5774,0,רובי אדוני הנשיא השם יצליח את דרכך וכל מעשה ידך.יהודי ציוני גאה בך ובדרכך
5775,0,כפי שאמרתי לך בעבר אתה הנשיא של עם שבת שלום . שנזכה לראות את חטופים איתנו עוד השבתמאמן
5776,0, אוהב אותך נשיא יקר  אל תהרוס . 
5777,1, אותי אתה לא מייצג  נשיא בהסוואה מכרת את נשמתך . 
5778,0,יחיי נשיא מדינת ישראל בהצלחה .
5779,0,יהיה זכרו ברוך לעולמי עד
5780,1,מתי נשיא מדינה מתערב ??? מתי נשיא מדינה התערב בשירי הנאצה של אוהדי הפועל ... ליהודים ??
5781,0,אוהבים אותך !!!!!
5782,0,ברכות לזכיתך ....
5783,0,מזל טוב לנשיא מדינת ישראל . אוהבים אותך . בהצלחה .
5784,0,מלאך קטן ומקסים
5785,0,מפתיע ומעודד ! כל הכבוד לו
5786,0, רובי ריבלין הוא איש ראוי ושפוי  חבר נאמן לדימונה  ואיש שלא הולך אחרי גדודי הקיצון . 
5787,0,ולי יש חלום שעוד בחיי שקט ושלווה יהיה בארץ .
5788,1,ריבלין איכזבת את העם היהודי
5789,0,שבת שלום כבוד הנשיא
5790,0,מזל טוב אני בטוחה שתמשיך להיות צנוע ולא תאכזב מזל טוב גם לנחמה ראויה מאוד לבית הנשיא
5791,0,יהי זכרו ברוך
5792,0,עלה והצלח כבוד הנשיא שלנו ! מאמינים בך וגאים בך !
5793,0," ילד כ""כ קטן  עצוב  מאוד כואב "
5794,0,בהצלחה בדרכך כנשיא !
5795,0,משב קריר ומרענן של שפיות ויושר .... תודה
5796,0,יישר כח נשיאנו היקר.היכן בעולם יורד הנשיא אל העם כי נשיאנו הוא העם .
5797,0,עצוב עצוב כל כך תודה על השיתוף והרגישות
5798,0,הלב כואב . ליבי איתכם .
5799,0," ב""ה בוקר טוב ושמח בוקר מאיר ומואר בהצלחה רבה ... "
5800,0,לו יהי ... והאמת זה צריך להתחיל שם בכנסת ....
5801,0,כל הכבוד לנשיא מדינת ישראל . הנשיא של כו-לם
5802,0,בשעה טובה משמיעה את קולו
5803,0,אוהבת אותך רובי.שתזכה לשמחות .
5804,0,עצוב
5805,0,איזה עולם קטן ! אח של אחד מהחטופים לומד איתי בישיבה ! קשה להתמודד עם זה ) :
5806,0,נשיא שמשחק כדורגל עוד לא היה לנו . שבת שלום כבוד הנשיא ראובן ריבלין
5807,0,סבא לבבי זה בטוח
5808,0,תודה לך אדוני הנשיא !
5809,0,בהצלחה !
5810,0,נשיא של כולם צבר אמיתי ואהוב
5811,0,אוהבים את הנשיא !!!
5812,0,בהצלחה אוהבים אוחך
5813,0,מר ריבלין ממלכתי והראוי ביותר לכהונת נשיאנו
5814,1,בושה של נשיא !
5815,0, אתה הנשיא שלי  רובי ! 
5816,0,מה הקשר לשמאלני ? כי הוא חושב שלא צריך להפגין מול שני אנשים פרטיים שבחרו להתחתן ? מי אתה שתקבע להם בכלל ?!
5817,0, שבת שלום כולי תקווה כי בשבוע הבא תהיה נשיא מדינת ישראל  מגיע לך שבת שלום 
5818,1,לעודד התבוללות ? משה קצב יותר מכובד ממך אחרי האמירה הלקקנית שלך .
5819,0,בהצלחה הנשיא !
5820,0,בהצלחה : - )
5821,0,אתה הסבא של כולנו .. מעריכים ואוהבים אותך הנשיא ריבלין : - )
5822,0,סוף סוף יושב בבית הזה ברחוב הנשיא יהודי מזן אחר ואולי אם יותר יהדות .
5823,0,חזק ואמץ אדוני הנשיא
5824,1,לזכותו של נשיאינו יאמר שעזב את מועדון הגיזענים ביתר ירושלים בשל הגזענות ..
5825,0,רובי בהצלחה לך לתפקיד הנשיא יחי יחי יחי נשיא המדינה מגיע לך להיות נשיא אני כשמולני מצדיע לך ביושר שלך
5826,0, אבי כהן וכל אלה שמדברים כמוך  אתם ממש לא יהודים  אתם הולכים נגד העקרונות של היהדות עם דבורכם פונדמנטליסטי תתביישו ! 
5827,0,חבל
5828,0,את אתה יכול לפרגן למרק אברהם מהדפוס ומבית הכנסת עולי הגרדום עבר את גיל 100 והוא כל הזמן מדבר עליך
5829,0, ישר כוח כבוד הנשיא . אכן  דוגמה לכל עם ישראל 
5830,0,גאה בך אדוני הנשיא !! ישר כוח !
5831,0,חתמתי כבר לפני שנים רבות .
5832,0,שם מקסים נתת לביתך .... חחחח
5833,0, למרות שהשתייכותי הפוליטית היא 180 מעלות מהנשיא  אני שמחה שנתתי וב את אמוני . ( למורת רוחם של חלק מרעי ) 
5834,0, הנשיא העשירי . מאחל לך דרך צלחה  ועשייה מרובה  . שבת שלם לך ולבני משפחתך  אמן . 
5835,0,כבוד הנשיא בהצלחה ...
5836,0,ילדים זה שמחה
5837,0, כבוד הנשיא  תודה רבה כל פעם מחדש ! 
5838,1,למה לא מלמדים עזרה ראשונה בבתי הספר ?
5839,0,נהדר . בהצלחה רבה ! יחי נשיא מדינת ישראל .
5840,1, אין חינוך טוב  אז החלום יכול להיות שחור . מ - רפאל . 
5841,1,כבוד הנשיא ילד בן 4 נהרג מטיל מה פשעו ? השיגור יצא מבית חולים אפשר לעבור לסדר היום הילד הזה הוא ילדנו של כל עם ישראל
5842,0,הצלחות רבות
5843,0, שבת אחרונה בסטטוס של מועמד לנשיאות  מקווה שהשבת הבאה תהיה בסטטוס של נשיא נבחר 
5844,0,מזל טוב לנשיאינו החדשששששששששש
5845,0,אין עליך ... איש יקר !!! הנשיא הבא של המדינה כולה !!!!
5846,0,שיא הצניעות !!!!!!
5847,0,מזל טוב 
5848,0,נשיא חדש שיהיה בהצלחה .
5849,0,ילד בן ארבע לא הספיק אפילו חצי מהחיים שלו עצובבבבב נשבר הלב
5850,0, רובי אתה אוהב אדם  קצת קשקשן  מספר בדיחות נגיד לא רע  אבל ! אתה אדם ישר וראוי להיות נשיא מדינת ישראל ! 
5851,1,איזה נשיא מעפן . כל כך מתאמץ
5852,0,כבוד הנשיא . חלומות לפעמים מתגשמים ... שבת שלום
5853,0,מרגש ! בהצלחה בתפקיד החדש
5854,0,נשיא שהמסורת היא חלק בלתי נפרד ממנו - זכינו !!!
5855,0,אישה מדהימה . מי צריך יותר ?!
5856,0,עכשיו אפשר לברך על המוגמר ... רובי היקר - בהצלחה רבה ... אתה ראוי לכך !!!
5857,0,עלה והצלח ובטוחים שתצליח כי אתה עשוי מחומר של מצליחים אוהבים ושמחים על הבחירה
5858,0,שבת שלום איש יקר מחכים כבר שתכנס לתפקיד
5859,0,ואני רוצה נוסף על לברך אותך בשבת שלום לאחל לך את מלוא ההצלחה אנחנו איתך ...
5860,0,כול כך שמח שנבחרתה לתפקיד הרם אין מתאים מימך שבת שלום כבוד נשיא מדינת ישראל
5861,0,אמן !
5862,0,בהצלחה אדוני
5863,0,דבריך נפלאים . תודה .
5864,0,احلى رئيس בהצלחה בתפקיד
5865,1,די תפסיק עם זיבולי המוח שלך עכשיו אני מבין למה נתניהו לא רצה בך . אתה לקקן לא יותר מזה .
5866,0,מקווה שתנצח בפער גדול מאוד כי מגיע לך
5867,0,רובי מקווה בשבילך שלא תתאכזב חג שמח
5868,0,מיכאל למה אתה כועס ככה ??
5869,0,ונשיא . אחד ויחד
5870,0,שבת שלום . אל תשכח לעשות צדק עם קצב . תבקש לראות צילומים מחדרי חקירות . לא צריך יותר מזה .
5871,0,עצוב כל כך
5872,0,אני אוהבת איך שנחמה אוהבת את רובי ריבלין
5873,0, אשריך כבוד נשיא המדינה  ואשרינו שזכינו בנשיא כמותך    יישר כוח ובהצלחה !!! 
5874,0,חופשה נעימה .. גם להורים ...
5875,1, רק חוק מוות למחבלים יעצור את הטירוף  רובי 
5876,0,כל הכבוד ! מזל טוב לזוג הצעיר
5877,0,שבת שלום לך ולכל עם ישראל
5878,0,ואני רק מקווה כבוד הנשיא שלא תהיה פרווה ובאמת תביע את עמדתך .
5879,0, שבת שלום  נשיא לתפארת מדינת ישראל . 
5880,0,סוף סוף יש לנו נשיא מדינה של כל תושביה .. אוהבים אותך ריבלין
5881,1, בגלל דעות מתרפסות אנחנו לא נשאר הרבה זמן  אני נגד אלימות לא קונים מערבים ולא מעסיק אותם זה חוקי ביותר 
5882,0,שבת שלום ומבורך ובהצלחה
5883,1,ממזר אתה רובי ריבלין
5884,1, יפה מה שאמר נשיאנו  אלא שהוא נשבע על ספר התורה שם נאמר בפרוש לא להתחתן הגויים  אז נשבע ולא יודע על מה נשבע . 
5885,0,יש נשיא בירושליים . אחללה רובי .
5886,0,ראובין רבלין מזל טוב על בחרתך לנשיא מדינת ישראל ה-10 הצלחה רבה בתפקידך החדש מזל טובבבבבב : ) : )
5887,1,עם ישראל חי וקיים לעד אנחנו עם הנצח !!! כנראה שהכלה לא תזכה להיות חלק מעם הנצח הפסד שלה !!!
5888,1,הנשיא הראשון בתולדות עם ישראל שמעודד התבוללות .
5889,0,כבוד הנשיא - אוהבים אותך .
5890,1,תתעורר נשיא . חילים מתים ואתה מצתלם . : - (
5891,0,אמן .
5892,0,אדוני הנשיא מאחלת לך שנים רבות של עשיה וחיבור בין המגזרים השונים תחי מדינת ישראל
5893,0,כמה כואב ליבי עם ההורי
